image_id,height,width,mean_pixel,flag
ISIC_0031008,450,600,143.54,OK
ISIC_0024698,450,600,164.3,OK
ISIC_0031495,450,600,137.15,OK
ISIC_0031485,450,600,151.6,OK
ISIC_0029413,450,600,127.76,OK
ISIC_0029576,450,600,146.1,OK
ISIC_0031967,450,600,133.25,OK
ISIC_0031584,450,600,142.34,OK
ISIC_0031650,450,600,201.57,OK
ISIC_0029161,450,600,146.44,OK
ISIC_0029687,450,600,143.2,OK
ISIC_0032013,450,600,163.2,OK
ISIC_0030105,450,600,154.02,OK
ISIC_0029147,450,600,152.06,OK
ISIC_0029301,450,600,139.81,OK
ISIC_0030377,450,600,163.72,OK
ISIC_0031691,450,600,176.8,OK
ISIC_0034011,450,600,168.71,OK
ISIC_0033613,450,600,165.04,OK
ISIC_0032877,450,600,126.41,OK
ISIC_0033486,450,600,157.99,OK
ISIC_0034003,450,600,175.91,OK
ISIC_0033079,450,600,163.23,OK
ISIC_0033629,450,600,175.69,OK
ISIC_0034037,450,600,192.79,OK
ISIC_0032876,450,600,188.64,OK
ISIC_0033635,450,600,186.42,OK
ISIC_0033868,450,600,189.81,OK
ISIC_0034125,450,600,126.87,OK
ISIC_0033060,450,600,156.6,OK
ISIC_0029014,450,600,150.24,OK
ISIC_0032099,450,600,152.08,OK
ISIC_0032215,450,600,153.7,OK
ISIC_0030124,450,600,156.83,OK
ISIC_0033642,450,600,149.14,OK
ISIC_0029682,450,600,184.45,OK
ISIC_0029472,450,600,184.88,OK
ISIC_0033200,450,600,128.92,OK
ISIC_0034303,450,600,128.02,OK
ISIC_0034031,450,600,99.87,OK
ISIC_0033124,450,600,154.07,OK
ISIC_0033449,450,600,156.75,OK
ISIC_0033676,450,600,158.11,OK
ISIC_0032898,450,600,111.26,OK
ISIC_0033488,450,600,145.75,OK
ISIC_0029600,450,600,159.9,OK
ISIC_0033758,450,600,160.83,OK
ISIC_0033397,450,600,147.4,OK
ISIC_0033414,450,600,154.87,OK
ISIC_0034113,450,600,135.73,OK
ISIC_0033507,450,600,126.01,OK
ISIC_0033791,450,600,138.14,OK
ISIC_0034259,450,600,103.06,OK
ISIC_0033446,450,600,142.77,OK
ISIC_0028792,450,600,163.24,OK
ISIC_0034007,450,600,141.22,OK
ISIC_0031376,450,600,162.65,OK
ISIC_0031876,450,600,181.15,OK
ISIC_0031989,450,600,157.65,OK
ISIC_0029394,450,600,160.25,OK
ISIC_0029010,450,600,156.36,OK
ISIC_0029003,450,600,165.87,OK
ISIC_0031620,450,600,182.08,OK
ISIC_0030542,450,600,175.07,OK
ISIC_0029548,450,600,152.02,OK
ISIC_0030705,450,600,197.2,OK
ISIC_0031345,450,600,159.03,OK
ISIC_0032063,450,600,132.25,OK
ISIC_0032325,450,600,174.02,OK
ISIC_0028701,450,600,159.21,OK
ISIC_0030272,450,600,206.72,OK
ISIC_0034235,450,600,147.33,OK
ISIC_0033913,450,600,143.69,OK
ISIC_0033581,450,600,125.95,OK
ISIC_0032553,450,600,160.54,OK
ISIC_0033252,450,600,135.05,OK
ISIC_0032570,450,600,158.69,OK
ISIC_0033736,450,600,141.11,OK
ISIC_0033378,450,600,147.23,OK
ISIC_0033379,450,600,164.67,OK
ISIC_0033438,450,600,138.58,OK
ISIC_0032983,450,600,118.58,OK
ISIC_0034024,450,600,124.57,OK
ISIC_0033778,450,600,156.93,OK
ISIC_0032863,450,600,111.18,OK
ISIC_0034168,450,600,149.89,OK
ISIC_0033582,450,600,162.14,OK
ISIC_0033576,450,600,121.45,OK
ISIC_0033410,450,600,110.03,OK
ISIC_0033195,450,600,198.05,OK
ISIC_0032688,450,600,165.95,OK
ISIC_0033437,450,600,158.22,OK
ISIC_0033262,450,600,123.64,OK
ISIC_0034175,450,600,152.83,OK
ISIC_0033523,450,600,122.44,OK
ISIC_0029929,450,600,144.32,OK
ISIC_0032978,450,600,124.54,OK
ISIC_0033973,450,600,139.7,OK
ISIC_0033761,450,600,121.45,OK
ISIC_0033505,450,600,152.7,OK
ISIC_0032725,450,600,129.32,OK
ISIC_0033280,450,600,129.79,OK
ISIC_0033770,450,600,144.74,OK
ISIC_0032829,450,600,155.56,OK
ISIC_0033601,450,600,133.61,OK
ISIC_0033284,450,600,120.47,OK
ISIC_0033908,450,600,153.49,OK
ISIC_0033400,450,600,152.89,OK
ISIC_0033677,450,600,149.86,OK
ISIC_0033212,450,600,143.31,OK
ISIC_0033952,450,600,147.64,OK
ISIC_0033264,450,600,145.39,OK
ISIC_0033606,450,600,146.24,OK
ISIC_0033853,450,600,153.39,OK
ISIC_0033453,450,600,154.39,OK
ISIC_0034126,450,600,142.37,OK
ISIC_0033744,450,600,128.13,OK
ISIC_0033659,450,600,158.07,OK
ISIC_0033056,450,600,177.64,OK
ISIC_0032567,450,600,162.8,OK
ISIC_0032756,450,600,122.88,OK
ISIC_0032654,450,600,158.85,OK
ISIC_0032576,450,600,135.58,OK
ISIC_0033587,450,600,140.91,OK
ISIC_0032675,450,600,174.69,OK
ISIC_0032997,450,600,142.48,OK
ISIC_0033529,450,600,140.4,OK
ISIC_0033088,450,600,170.99,OK
ISIC_0033776,450,600,193.59,OK
ISIC_0032826,450,600,165.18,OK
ISIC_0034103,450,600,166.05,OK
ISIC_0032883,450,600,142.56,OK
ISIC_0032665,450,600,131.71,OK
ISIC_0033130,450,600,157.14,OK
ISIC_0033321,450,600,129.07,OK
ISIC_0034189,450,600,149.55,OK
ISIC_0033306,450,600,155.82,OK
ISIC_0034115,450,600,172.94,OK
ISIC_0032757,450,600,128.48,OK
ISIC_0034201,450,600,153.54,OK
ISIC_0032776,450,600,167.6,OK
ISIC_0033828,450,600,155.94,OK
ISIC_0033235,450,600,144.06,OK
ISIC_0034070,450,600,149.68,OK
ISIC_0033709,450,600,137.08,OK
ISIC_0032508,450,600,145.99,OK
ISIC_0031716,450,600,178.66,OK
ISIC_0029080,450,600,138.14,OK
ISIC_0030160,450,600,149.81,OK
ISIC_0029731,450,600,141.15,OK
ISIC_0031558,450,600,154.96,OK
ISIC_0031577,450,600,146.69,OK
ISIC_0031024,450,600,157.23,OK
ISIC_0030056,450,600,133.58,OK
ISIC_0031088,450,600,165.32,OK
ISIC_0028826,450,600,170.82,OK
ISIC_0031226,450,600,179.86,OK
ISIC_0029195,450,600,136.21,OK
ISIC_0032460,450,600,153.66,OK
ISIC_0030067,450,600,148.64,OK
ISIC_0031436,450,600,169.82,OK
ISIC_0030088,450,600,141.89,OK
ISIC_0030207,450,600,157.85,OK
ISIC_0028925,450,600,139.94,OK
ISIC_0031362,450,600,148.14,OK
ISIC_0029036,450,600,198.26,OK
ISIC_0029880,450,600,177.24,OK
ISIC_0030488,450,600,169.72,OK
ISIC_0031761,450,600,154.12,OK
ISIC_0030583,450,600,170.98,OK
ISIC_0028797,450,600,162.58,OK
ISIC_0029741,450,600,180.22,OK
ISIC_0029048,450,600,145.63,OK
ISIC_0031223,450,600,146.03,OK
ISIC_0030226,450,600,177.14,OK
ISIC_0028958,450,600,155.5,OK
ISIC_0031125,450,600,157.24,OK
ISIC_0029227,450,600,141.84,OK
ISIC_0029233,450,600,171.19,OK
ISIC_0029676,450,600,157.31,OK
ISIC_0032359,450,600,153.92,OK
ISIC_0029345,450,600,131.62,OK
ISIC_0030316,450,600,166.65,OK
ISIC_0033855,450,600,157.99,OK
ISIC_0033660,450,600,168.41,OK
ISIC_0034221,450,600,160.13,OK
ISIC_0033945,450,600,164.6,OK
ISIC_0033491,450,600,166.53,OK
ISIC_0034280,450,600,156.34,OK
ISIC_0034151,450,600,142.99,OK
ISIC_0033391,450,600,170.47,OK
ISIC_0033750,450,600,140.68,OK
ISIC_0033685,450,600,132.6,OK
ISIC_0033631,450,600,163.65,OK
ISIC_0033490,450,600,172.48,OK
ISIC_0034283,450,600,142.9,OK
ISIC_0032740,450,600,154.07,OK
ISIC_0034186,450,600,162.73,OK
ISIC_0033169,450,600,151.07,OK
ISIC_0033401,450,600,167.2,OK
ISIC_0033553,450,600,158.52,OK
ISIC_0033987,450,600,159.25,OK
ISIC_0032843,450,600,148.18,OK
ISIC_0033528,450,600,174.55,OK
ISIC_0033865,450,600,180.24,OK
ISIC_0034296,450,600,153.98,OK
ISIC_0032763,450,600,126.59,OK
ISIC_0034291,450,600,153.89,OK
ISIC_0034167,450,600,152.39,OK
ISIC_0031601,450,600,163.55,OK
ISIC_0033949,450,600,163.4,OK
ISIC_0033156,450,600,152.05,OK
ISIC_0033701,450,600,145.96,OK
ISIC_0033854,450,600,166.43,OK
ISIC_0033884,450,600,141.02,OK
ISIC_0034142,450,600,161.25,OK
ISIC_0033784,450,600,153.28,OK
ISIC_0033307,450,600,149.23,OK
ISIC_0032773,450,600,152.35,OK
ISIC_0034252,450,600,151.37,OK
ISIC_0028681,450,600,157.73,OK
ISIC_0029801,450,600,140.94,OK
ISIC_0032124,450,600,170.84,OK
ISIC_0029793,450,600,168.26,OK
ISIC_0031133,450,600,134.02,OK
ISIC_0030959,450,600,172.16,OK
ISIC_0029251,450,600,132.77,OK
ISIC_0029107,450,600,128.66,OK
ISIC_0031511,450,600,159.85,OK
ISIC_0032249,450,600,151.68,OK
ISIC_0029113,450,600,184.08,OK
ISIC_0030323,450,600,183.46,OK
ISIC_0032113,450,600,151.35,OK
ISIC_0032330,450,600,161.94,OK
ISIC_0032271,450,600,181.92,OK
ISIC_0033829,450,600,138.24,OK
ISIC_0031897,450,600,165.02,OK
ISIC_0031253,450,600,147.78,OK
ISIC_0029202,450,600,168.46,OK
ISIC_0031619,450,600,158.89,OK
ISIC_0031396,450,600,157.93,OK
ISIC_0031196,450,600,167.46,OK
ISIC_0030789,450,600,136.51,OK
ISIC_0024693,450,600,169.1,OK
ISIC_0025964,450,600,190.99,OK
ISIC_0033422,450,600,153.3,OK
ISIC_0030623,450,600,188.15,OK
ISIC_0031023,450,600,185.84,OK
ISIC_0027125,450,600,170.13,OK
ISIC_0029575,450,600,158.76,OK
ISIC_0028361,450,600,167.61,OK
ISIC_0029081,450,600,175.42,OK
ISIC_0025744,450,600,191.9,OK
ISIC_0030119,450,600,196.7,OK
ISIC_0028215,450,600,172.72,OK
ISIC_0025303,450,600,165.74,OK
ISIC_0030129,450,600,189.08,OK
ISIC_0032214,450,600,154.3,OK
ISIC_0028069,450,600,167.0,OK
ISIC_0028579,450,600,173.12,OK
ISIC_0029281,450,600,173.76,OK
ISIC_0024367,450,600,167.46,OK
ISIC_0030281,450,600,162.4,OK
ISIC_0029028,450,600,172.72,OK
ISIC_0030486,450,600,155.32,OK
ISIC_0027872,450,600,176.29,OK
ISIC_0029512,450,600,163.75,OK
ISIC_0028086,450,600,185.14,OK
ISIC_0031177,450,600,150.2,OK
ISIC_0026993,450,600,184.26,OK
ISIC_0026120,450,600,183.54,OK
ISIC_0028412,450,600,186.96,OK
ISIC_0030417,450,600,182.63,OK
ISIC_0026531,450,600,189.64,OK
ISIC_0027190,450,600,135.77,OK
ISIC_0032396,450,600,205.83,OK
ISIC_0031499,450,600,191.3,OK
ISIC_0025450,450,600,192.79,OK
ISIC_0024586,450,600,182.84,OK
ISIC_0025451,450,600,174.24,OK
ISIC_0032248,450,600,176.6,OK
ISIC_0028445,450,600,192.8,OK
ISIC_0027076,450,600,164.3,OK
ISIC_0030443,450,600,184.87,OK
ISIC_0027727,450,600,170.6,OK
ISIC_0027118,450,600,155.86,OK
ISIC_0029760,450,600,137.52,OK
ISIC_0031002,450,600,166.86,OK
ISIC_0032410,450,600,123.46,OK
ISIC_0034169,450,600,164.19,OK
ISIC_0030244,450,600,169.52,OK
ISIC_0027188,450,600,146.21,OK
ISIC_0031123,450,600,165.52,OK
ISIC_0033256,450,600,156.02,OK
ISIC_0033246,450,600,150.59,OK
ISIC_0033270,450,600,185.75,OK
ISIC_0032636,450,600,192.15,OK
ISIC_0033531,450,600,199.46,OK
ISIC_0029329,450,600,163.7,OK
ISIC_0031519,450,600,143.41,OK
ISIC_0031261,450,600,172.44,OK
ISIC_0029612,450,600,178.05,OK
ISIC_0028913,450,600,166.07,OK
ISIC_0030240,450,600,134.55,OK
ISIC_0028842,450,600,124.9,OK
ISIC_0029764,450,600,177.97,OK
ISIC_0032303,450,600,162.37,OK
ISIC_0032103,450,600,149.67,OK
ISIC_0028707,450,600,160.16,OK
ISIC_0029443,450,600,170.57,OK
ISIC_0029406,450,600,162.09,OK
ISIC_0031980,450,600,134.96,OK
ISIC_0029115,450,600,162.73,OK
ISIC_0029627,450,600,156.84,OK
ISIC_0031825,450,600,179.36,OK
ISIC_0030677,450,600,171.04,OK
ISIC_0029927,450,600,171.6,OK
ISIC_0029102,450,600,169.68,OK
ISIC_0030383,450,600,173.72,OK
ISIC_0031037,450,600,156.26,OK
ISIC_0030130,450,600,121.39,OK
ISIC_0029029,450,600,154.72,OK
ISIC_0030700,450,600,172.31,OK
ISIC_0031496,450,600,170.12,OK
ISIC_0031465,450,600,137.67,OK
ISIC_0031831,450,600,144.68,OK
ISIC_0030241,450,600,144.96,OK
ISIC_0028931,450,600,132.68,OK
ISIC_0030605,450,600,151.91,OK
ISIC_0031000,450,600,169.64,OK
ISIC_0028830,450,600,165.28,OK
ISIC_0030801,450,600,181.94,OK
ISIC_0032358,450,600,175.88,OK
ISIC_0031200,450,600,160.3,OK
ISIC_0029101,450,600,148.92,OK
ISIC_0031707,450,600,192.71,OK
ISIC_0031537,450,600,177.51,OK
ISIC_0030231,450,600,162.45,OK
ISIC_0030081,450,600,136.42,OK
ISIC_0031334,450,600,146.46,OK
ISIC_0029032,450,600,168.32,OK
ISIC_0029243,450,600,135.33,OK
ISIC_0030849,450,600,170.4,OK
ISIC_0032445,450,600,126.85,OK
ISIC_0031138,450,600,133.36,OK
ISIC_0028710,450,600,132.23,OK
ISIC_0031903,450,600,138.62,OK
ISIC_0031630,450,600,136.22,OK
ISIC_0030318,450,600,149.42,OK
ISIC_0031459,450,600,157.59,OK
ISIC_0028749,450,600,135.54,OK
ISIC_0029384,450,600,141.15,OK
ISIC_0030988,450,600,179.08,OK
ISIC_0030935,450,600,167.74,OK
ISIC_0029213,450,600,143.06,OK
ISIC_0032040,450,600,162.0,OK
ISIC_0030372,450,600,161.29,OK
ISIC_0029849,450,600,147.63,OK
ISIC_0028943,450,600,162.96,OK
ISIC_0030976,450,600,150.51,OK
ISIC_0031287,450,600,163.39,OK
ISIC_0029302,450,600,124.79,OK
ISIC_0028995,450,600,171.91,OK
ISIC_0029206,450,600,135.54,OK
ISIC_0031951,450,600,165.57,OK
ISIC_0032365,450,600,162.68,OK
ISIC_0030310,450,600,137.36,OK
ISIC_0029040,450,600,158.2,OK
ISIC_0029588,450,600,138.48,OK
ISIC_0031181,450,600,166.13,OK
ISIC_0030608,450,600,153.72,OK
ISIC_0032031,450,600,131.06,OK
ISIC_0029555,450,600,149.04,OK
ISIC_0029518,450,600,145.16,OK
ISIC_0029778,450,600,142.24,OK
ISIC_0028992,450,600,145.45,OK
ISIC_0029320,450,600,144.34,OK
ISIC_0029427,450,600,138.9,OK
ISIC_0029464,450,600,157.56,OK
ISIC_0030173,450,600,158.06,OK
ISIC_0029061,450,600,137.98,OK
ISIC_0031893,450,600,138.54,OK
ISIC_0032498,450,600,139.61,OK
ISIC_0029924,450,600,127.24,OK
ISIC_0029012,450,600,126.91,OK
ISIC_0034197,450,600,151.66,OK
ISIC_0034057,450,600,140.6,OK
ISIC_0033260,450,600,143.03,OK
ISIC_0032643,450,600,139.21,OK
ISIC_0033732,450,600,149.95,OK
ISIC_0032827,450,600,163.49,OK
ISIC_0033022,450,600,139.98,OK
ISIC_0032835,450,600,132.4,OK
ISIC_0033480,450,600,148.42,OK
ISIC_0034165,450,600,126.07,OK
ISIC_0033185,450,600,125.88,OK
ISIC_0033783,450,600,164.47,OK
ISIC_0033693,450,600,169.78,OK
ISIC_0032804,450,600,171.55,OK
ISIC_0033924,450,600,167.28,OK
ISIC_0032694,450,600,116.67,OK
ISIC_0033509,450,600,138.01,OK
ISIC_0032681,450,600,134.12,OK
ISIC_0032170,450,600,148.48,OK
ISIC_0033460,450,600,145.28,OK
ISIC_0033722,450,600,143.13,OK
ISIC_0034315,450,600,148.85,OK
ISIC_0033199,450,600,157.46,OK
ISIC_0032719,450,600,160.13,OK
ISIC_0030630,450,600,174.02,OK
ISIC_0033305,450,600,166.25,OK
ISIC_0032179,450,600,149.8,OK
ISIC_0031428,450,600,150.1,OK
ISIC_0032315,450,600,165.87,OK
ISIC_0032967,450,600,157.17,OK
ISIC_0029235,450,600,134.48,OK
ISIC_0030998,450,600,133.18,OK
ISIC_0029270,450,600,137.61,OK
ISIC_0029505,450,600,136.79,OK
ISIC_0030394,450,600,142.65,OK
ISIC_0031677,450,600,138.6,OK
ISIC_0031277,450,600,145.65,OK
ISIC_0031888,450,600,143.52,OK
ISIC_0031872,450,600,133.21,OK
ISIC_0031349,450,600,143.08,OK
ISIC_0031853,450,600,146.49,OK
ISIC_0029232,450,600,145.9,OK
ISIC_0031218,450,600,127.28,OK
ISIC_0030835,450,600,102.0,OK
ISIC_0031329,450,600,136.27,OK
ISIC_0031528,450,600,136.74,OK
ISIC_0029455,450,600,145.47,OK
ISIC_0030123,450,600,155.42,OK
ISIC_0031945,450,600,153.43,OK
ISIC_0029931,450,600,136.88,OK
ISIC_0029135,450,600,141.87,OK
ISIC_0029947,450,600,137.35,OK
ISIC_0029872,450,600,161.73,OK
ISIC_0032395,450,600,131.44,OK
ISIC_0029823,450,600,174.13,OK
ISIC_0030369,450,600,139.55,OK
ISIC_0031600,450,600,163.62,OK
ISIC_0032159,450,600,152.33,OK
ISIC_0029070,450,600,162.84,OK
ISIC_0028876,450,600,173.78,OK
ISIC_0029527,450,600,184.43,OK
ISIC_0032111,450,600,189.69,OK
ISIC_0031132,450,600,164.86,OK
ISIC_0031987,450,600,172.69,OK
ISIC_0028822,450,600,165.04,OK
ISIC_0031941,450,600,135.78,OK
ISIC_0032500,450,600,156.96,OK
ISIC_0025119,450,600,157.32,OK
ISIC_0025976,450,600,170.17,OK
ISIC_0026474,450,600,155.11,OK
ISIC_0028182,450,600,137.37,OK
ISIC_0027230,450,600,163.93,OK
ISIC_0030248,450,600,169.12,OK
ISIC_0026691,450,600,178.98,OK
ISIC_0031144,450,600,178.45,OK
ISIC_0028535,450,600,169.72,OK
ISIC_0024574,450,600,184.46,OK
ISIC_0025293,450,600,168.38,OK
ISIC_0025580,450,600,164.31,OK
ISIC_0030578,450,600,167.47,OK
ISIC_0028246,450,600,177.43,OK
ISIC_0027936,450,600,166.2,OK
ISIC_0026900,450,600,163.34,OK
ISIC_0030505,450,600,136.83,OK
ISIC_0024974,450,600,168.12,OK
ISIC_0026503,450,600,166.63,OK
ISIC_0026677,450,600,149.81,OK
ISIC_0028459,450,600,155.73,OK
ISIC_0024977,450,600,136.37,OK
ISIC_0031785,450,600,118.25,OK
ISIC_0024796,450,600,144.36,OK
ISIC_0032075,450,600,179.21,OK
ISIC_0028392,450,600,173.9,OK
ISIC_0027056,450,600,179.48,OK
ISIC_0027994,450,600,135.29,OK
ISIC_0030402,450,600,147.81,OK
ISIC_0025720,450,600,150.59,OK
ISIC_0029844,450,600,133.24,OK
ISIC_0027941,450,600,164.66,OK
ISIC_0025438,450,600,166.1,OK
ISIC_0030265,450,600,170.02,OK
ISIC_0027636,450,600,147.96,OK
ISIC_0027638,450,600,172.05,OK
ISIC_0025965,450,600,179.84,OK
ISIC_0031724,450,600,191.78,OK
ISIC_0025854,450,600,141.66,OK
ISIC_0030373,450,600,136.06,OK
ISIC_0032183,450,600,152.75,OK
ISIC_0024321,450,600,150.0,OK
ISIC_0029322,450,600,191.61,OK
ISIC_0030468,450,600,194.46,OK
ISIC_0025296,450,600,163.1,OK
ISIC_0031240,450,600,198.87,OK
ISIC_0027807,450,600,166.24,OK
ISIC_0024308,450,600,155.83,OK
ISIC_0030037,450,600,165.23,OK
ISIC_0025549,450,600,179.79,OK
ISIC_0029449,450,600,175.9,OK
ISIC_0026906,450,600,172.45,OK
ISIC_0032272,450,600,158.35,OK
ISIC_0025404,450,600,167.6,OK
ISIC_0024960,450,600,151.72,OK
ISIC_0024393,450,600,165.59,OK
ISIC_0031004,450,600,185.35,OK
ISIC_0028552,450,600,138.67,OK
ISIC_0024965,450,600,161.83,OK
ISIC_0026322,450,600,131.92,OK
ISIC_0032084,450,600,136.31,OK
ISIC_0029226,450,600,147.08,OK
ISIC_0024859,450,600,171.55,OK
ISIC_0027799,450,600,171.37,OK
ISIC_0024570,450,600,178.91,OK
ISIC_0027695,450,600,180.87,OK
ISIC_0029440,450,600,121.71,OK
ISIC_0025968,450,600,141.83,OK
ISIC_0025614,450,600,172.95,OK
ISIC_0026727,450,600,174.7,OK
ISIC_0028934,450,600,163.81,OK
ISIC_0026945,450,600,181.18,OK
ISIC_0029387,450,600,194.32,OK
ISIC_0032052,450,600,168.91,OK
ISIC_0032320,450,600,173.14,OK
ISIC_0030291,450,600,199.32,OK
ISIC_0029695,450,600,157.06,OK
ISIC_0024736,450,600,158.31,OK
ISIC_0024778,450,600,177.51,OK
ISIC_0029748,450,600,160.19,OK
ISIC_0028979,450,600,144.77,OK
ISIC_0025437,450,600,178.88,OK
ISIC_0029148,450,600,152.17,OK
ISIC_0027206,450,600,177.88,OK
ISIC_0032361,450,600,181.65,OK
ISIC_0030775,450,600,180.59,OK
ISIC_0028474,450,600,182.59,OK
ISIC_0030752,450,600,153.46,OK
ISIC_0031508,450,600,170.26,OK
ISIC_0025379,450,600,140.85,OK
ISIC_0032339,450,600,143.87,OK
ISIC_0027731,450,600,169.81,OK
ISIC_0027299,450,600,151.71,OK
ISIC_0031273,450,600,165.09,OK
ISIC_0026317,450,600,160.23,OK
ISIC_0026572,450,600,174.48,OK
ISIC_0030896,450,600,129.68,OK
ISIC_0032505,450,600,144.72,OK
ISIC_0032080,450,600,163.41,OK
ISIC_0029456,450,600,166.93,OK
ISIC_0025894,450,600,157.91,OK
ISIC_0028279,450,600,132.89,OK
ISIC_0030692,450,600,158.22,OK
ISIC_0026953,450,600,167.43,OK
ISIC_0026688,450,600,140.17,OK
ISIC_0024395,450,600,178.14,OK
ISIC_0026791,450,600,154.98,OK
ISIC_0026170,450,600,129.17,OK
ISIC_0031055,450,600,169.04,OK
ISIC_0025242,450,600,161.02,OK
ISIC_0029088,450,600,131.58,OK
ISIC_0032352,450,600,130.82,OK
ISIC_0028908,450,600,160.98,OK
ISIC_0031165,450,600,187.53,OK
ISIC_0031490,450,600,165.63,OK
ISIC_0028318,450,600,149.54,OK
ISIC_0026624,450,600,153.74,OK
ISIC_0032050,450,600,172.34,OK
ISIC_0031033,450,600,149.45,OK
ISIC_0029087,450,600,169.15,OK
ISIC_0029711,450,600,148.65,OK
ISIC_0025126,450,600,122.86,OK
ISIC_0025449,450,600,166.37,OK
ISIC_0026649,450,600,150.17,OK
ISIC_0025792,450,600,148.87,OK
ISIC_0025162,450,600,145.61,OK
ISIC_0025639,450,600,157.41,OK
ISIC_0031104,450,600,182.43,OK
ISIC_0026407,450,600,134.98,OK
ISIC_0026235,450,600,159.32,OK
ISIC_0026064,450,600,153.86,OK
ISIC_0029980,450,600,160.25,OK
ISIC_0027457,450,600,174.28,OK
ISIC_0027653,450,600,160.61,OK
ISIC_0027617,450,600,180.91,OK
ISIC_0027901,450,600,164.46,OK
ISIC_0025036,450,600,163.25,OK
ISIC_0030866,450,600,167.34,OK
ISIC_0031998,450,600,159.47,OK
ISIC_0028133,450,600,127.34,OK
ISIC_0027477,450,600,169.93,OK
ISIC_0027637,450,600,121.38,OK
ISIC_0031675,450,600,158.5,OK
ISIC_0029484,450,600,159.67,OK
ISIC_0028771,450,600,165.59,OK
ISIC_0025919,450,600,110.22,OK
ISIC_0026240,450,600,149.45,OK
ISIC_0029128,450,600,119.4,OK
ISIC_0031693,450,600,142.54,OK
ISIC_0031540,450,600,165.78,OK
ISIC_0029264,450,600,161.43,OK
ISIC_0026436,450,600,134.89,OK
ISIC_0026200,450,600,171.58,OK
ISIC_0028221,450,600,135.25,OK
ISIC_0026252,450,600,160.85,OK
ISIC_0029307,450,600,156.3,OK
ISIC_0027325,450,600,161.77,OK
ISIC_0030196,450,600,139.05,OK
ISIC_0025147,450,600,183.91,OK
ISIC_0026983,450,600,164.72,OK
ISIC_0029423,450,600,182.0,OK
ISIC_0027417,450,600,156.16,OK
ISIC_0028514,450,600,188.85,OK
ISIC_0030385,450,600,149.61,OK
ISIC_0030166,450,600,156.97,OK
ISIC_0031296,450,600,163.45,OK
ISIC_0024456,450,600,154.49,OK
ISIC_0025137,450,600,158.25,OK
ISIC_0025890,450,600,157.53,OK
ISIC_0025648,450,600,161.06,OK
ISIC_0025167,450,600,152.45,OK
ISIC_0026734,450,600,158.09,OK
ISIC_0030409,450,600,155.25,OK
ISIC_0026965,450,600,168.2,OK
ISIC_0024820,450,600,156.49,OK
ISIC_0025649,450,600,135.09,OK
ISIC_0027491,450,600,174.66,OK
ISIC_0028603,450,600,177.58,OK
ISIC_0025701,450,600,176.39,OK
ISIC_0025685,450,600,134.45,OK
ISIC_0031275,450,600,136.57,OK
ISIC_0024488,450,600,165.92,OK
ISIC_0032120,450,600,141.46,OK
ISIC_0026537,450,600,142.93,OK
ISIC_0031343,450,600,141.35,OK
ISIC_0031964,450,600,159.08,OK
ISIC_0029702,450,600,160.42,OK
ISIC_0030989,450,600,141.31,OK
ISIC_0030131,450,600,150.13,OK
ISIC_0027962,450,600,144.16,OK
ISIC_0025736,450,600,158.34,OK
ISIC_0027257,450,600,170.09,OK
ISIC_0032049,450,600,159.71,OK
ISIC_0027048,450,600,158.27,OK
ISIC_0030613,450,600,170.6,OK
ISIC_0025698,450,600,104.49,OK
ISIC_0026896,450,600,172.29,OK
ISIC_0029864,450,600,148.59,OK
ISIC_0031141,450,600,173.19,OK
ISIC_0026505,450,600,170.26,OK
ISIC_0025448,450,600,168.93,OK
ISIC_0028071,450,600,159.78,OK
ISIC_0029246,450,600,148.64,OK
ISIC_0031230,450,600,147.58,OK
ISIC_0027016,450,600,150.99,OK
ISIC_0026300,450,600,151.81,OK
ISIC_0031032,450,600,174.75,OK
ISIC_0030554,450,600,130.75,OK
ISIC_0027378,450,600,157.79,OK
ISIC_0026062,450,600,177.55,OK
ISIC_0029267,450,600,155.41,OK
ISIC_0029009,450,600,171.59,OK
ISIC_0031089,450,600,177.34,OK
ISIC_0025272,450,600,163.51,OK
ISIC_0028193,450,600,139.73,OK
ISIC_0027895,450,600,156.44,OK
ISIC_0024685,450,600,152.2,OK
ISIC_0024306,450,600,150.27,OK
ISIC_0027148,450,600,166.44,OK
ISIC_0027534,450,600,142.99,OK
ISIC_0027217,450,600,153.69,OK
ISIC_0027232,450,600,151.31,OK
ISIC_0027409,450,600,164.26,OK
ISIC_0029556,450,600,151.06,OK
ISIC_0029377,450,600,143.22,OK
ISIC_0031775,450,600,166.52,OK
ISIC_0031120,450,600,165.35,OK
ISIC_0025626,450,600,178.03,OK
ISIC_0026683,450,600,132.23,OK
ISIC_0027259,450,600,174.33,OK
ISIC_0029168,450,600,145.5,OK
ISIC_0027304,450,600,170.14,OK
ISIC_0026708,450,600,173.6,OK
ISIC_0028695,450,600,150.44,OK
ISIC_0031969,450,600,153.95,OK
ISIC_0026109,450,600,178.28,OK
ISIC_0029795,450,600,161.2,OK
ISIC_0031383,450,600,145.16,OK
ISIC_0029721,450,600,156.18,OK
ISIC_0028383,450,600,159.74,OK
ISIC_0027927,450,600,154.92,OK
ISIC_0024362,450,600,135.41,OK
ISIC_0025377,450,600,141.54,OK
ISIC_0030614,450,600,155.67,OK
ISIC_0029992,450,600,166.51,OK
ISIC_0031116,450,600,173.91,OK
ISIC_0031535,450,600,142.41,OK
